Week,player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
0,Chris Reynolds,60361,QB,CHARLOTTE,1,89.5,19,19,8.7,2.52,0,1,4.5,73.7,14,0,5,17.6,22,3,6,136,67.8,79.7,78.8,62.8,0,0,26,0,40.0,141.6,9.1,2,1,0,0,2,0,0.0,196,10.3
0,Jordan Travis,77615,QB,FLORIDA ST,1,80.0,15,15,10.1,2.64,0,2,12.5,73.3,11,0,5,8.3,16,1,7,167,68.8,91.9,91.5,69.3,0,0,17,0,20.0,115.3,6.3,1,0,0,0,0,0,0.0,207,13.8
0,Gavin Frakes,156928,QB,NEW MEX ST,1,84.6,13,14,11.8,2.37,0,1,5.6,64.3,9,0,2,18.2,15,2,6,242,68.4,72.2,70.9,68.3,0,1,19,1,0.0,92.3,0.0,0,1,1,0,1,2,10.5,143,10.2
0,Shane Illingworth,71512,QB,NEVADA,1,66.7,12,12,5.5,2.34,0,0,0.0,58.3,7,0,3,12.5,13,1,3,239,67.0,60.0,59.1,59.7,0,0,13,0,33.3,68.4,7.7,1,0,0,0,0,0,0.0,51,4.3
0,Nate Cox,60432,QB,NEVADA,1,63.6,11,11,4.1,2.18,0,0,0.0,63.6,7,0,3,0.0,12,0,4,239,70.5,39.2,38.2,52.7,0,0,12,0,0.0,67.6,0.0,0,1,0,0,0,0,0.0,27,2.5
0,James Foster,83563,QB,CHARLOTTE,1,37.5,8,9,11.6,4.31,0,1,11.1,22.2,2,0,6,33.3,12,1,1,136,66.8,51.2,52.5,57.0,0,1,12,0,33.3,0.0,16.7,2,1,0,1,0,1,8.3,21,2.3
0,Harrison Bailey,124266,QB,UNLV,1,55.6,9,9,7.0,2.78,0,0,0.0,55.6,5,0,4,0.0,13,0,2,325,66.0,50.5,44.8,64.2,0,0,13,0,75.0,61.3,23.1,3,1,0,0,0,0,0.0,28,3.1
0,AJ Swann,157186,QB,VANDERBILT,1,50.0,6,7,11.3,2.79,0,1,14.3,42.9,3,0,2,0.0,7,0,1,333,67.1,76.2,76.0,60.1,0,0,7,0,0.0,68.2,0.0,0,0,0,1,0,0,0.0,51,7.3
0,Tate Rodemaker,122414,QB,FLORIDA ST,1,50.0,4,6,9.5,3.83,1,0,0.0,33.3,2,0,4,0.0,7,0,0,167,65.9,37.0,29.3,61.1,0,1,7,0,0.0,2.8,0.0,0,1,0,1,0,2,28.6,15,2.5
0,Willie Taggart Jr.,123613,QB,FAU,1,33.3,3,3,10.7,2.63,0,0,0.0,33.3,1,0,2,0.0,3,0,1,165,68.8,56.1,43.6,66.8,0,0,4,0,0.0,42.4,0.0,0,0,0,0,0,0,0.0,8,2.7
0,Artur Sitkowski,83547,QB,ILLINOIS,1,100.0,3,3,1.3,1.93,0,0,0.0,100.0,3,0,1,0.0,3,0,2,187,66.4,65.4,63.9,60.1,0,0,3,0,0.0,98.6,0.0,0,0,0,0,0,0,0.0,23,7.7
0,Cameron Friel,146195,QB,UNLV,1,100.0,2,2,9.5,2.87,0,0,0.0,100.0,2,0,1,0.0,3,0,1,325,62.7,72.7,72.2,,0,0,3,0,100.0,154.2,33.3,1,0,0,0,1,0,0.0,23,11.5
0,Ta'Quan Roberson,101625,QB,UCONN,1,100.0,1,2,-5.0,2.65,0,0,0.0,50.0,1,0,0,0.0,2,0,0,146,67.6,83.2,58.9,76.4,0,0,2,0,,64.6,0.0,0,0,0,1,0,0,0.0,10,5.0
0,AJ Duffy,156292,QB,FLORIDA ST,1,100.0,1,1,0.0,4.1,0,0,0.0,100.0,1,0,0,0.0,2,0,0,167,61.8,55.0,60.4,57.3,0,0,2,0,,108.3,0.0,0,1,0,0,0,0,0.0,10,10.0
0,Levi Williams,98365,QB,UTAH ST,1,0.0,1,1,0.0,2.1,0,0,0.0,0.0,0,0,0,,1,0,0,329,63.7,50.7,54.4,59.4,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
0,Brian Cobbs,84285,WR,UTAH ST,1,0.0,1,1,31.0,2.8,0,0,0.0,0.0,0,0,0,,1,0,0,329,67.3,77.4,50.1,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Week,player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
1,Aidan O'Connell,60516,QB,PURDUE,1,60.0,55,59,9.3,2.3,1,1,1.5,50.8,30,0,16,9.1,61,3,17,273,70.6,57.9,58.5,,2,0,67,1,12.5,75.9,3.3,2,0,0,1,1,3,4.5,365,6.2
1,Davis Brin,77642,QB,TULSA,1,63.5,52,52,11.7,2.52,0,2,3.4,57.7,30,0,12,9.1,59,3,18,320,45.6,69.2,66.8,67.0,0,0,65,0,33.3,106.3,6.8,4,3,0,0,3,1,1.5,460,8.8
1,Connor Bazelak,99135,QB,INDIANA,1,64.6,48,52,9.6,2.46,0,1,1.9,53.8,28,0,18,9.7,54,3,16,190,71.1,67.0,66.8,59.1,2,1,56,1,5.6,71.8,1.9,1,1,0,2,1,1,1.8,330,6.3
1,Layne Hatcher,82068,QB,TEXAS ST,1,68.6,51,52,9.7,2.65,0,1,1.8,65.4,34,0,16,2.9,57,1,12,314,41.9,42.8,45.1,52.9,1,2,61,1,25.0,77.5,7.0,4,1,0,0,2,3,4.9,301,5.8
1,Will Rogers,124184,QB,MISS STATE,1,84.4,45,49,5.7,2.36,2,2,3.8,77.6,38,0,8,0.0,52,0,24,227,70.3,78.7,79.9,54.5,0,1,55,0,12.5,130.4,1.9,1,1,0,2,5,0,0.0,450,9.2
1,Daniel Richardson,97103,QB,C MICHIGAN,1,75.5,49,49,6.9,2.08,0,2,3.6,73.5,36,0,11,2.7,52,1,24,134,70.5,76.4,74.6,64.9,0,1,59,0,18.2,118.1,3.8,2,1,0,0,4,1,1.7,424,8.7
1,Gunnar Watson,83570,QB,TROY,1,88.1,42,47,6.2,2.57,2,0,0.0,72.3,34,0,21,8.1,53,3,13,318,38.6,72.8,73.2,57.0,1,1,53,0,23.8,85.0,9.4,5,1,0,2,1,1,1.9,275,5.9
1,Kyle Vantrease,55029,QB,GA SOUTHRN,1,68.2,44,46,8.9,2.23,0,0,0.0,63.0,29,0,8,3.3,46,1,15,174,69.9,57.0,55.4,62.7,0,1,47,0,0.0,108.3,0.0,0,0,0,2,4,2,4.3,373,8.1
1,Frank Harris,60586,QB,UTSA,1,71.4,42,45,9.2,2.51,0,2,4.2,62.2,28,0,22,6.7,52,2,19,331,71.0,78.7,72.9,75.5,0,1,55,0,13.6,98.1,5.8,3,4,2,1,3,0,0.0,337,7.5
1,Ben Bryant,77655,QB,CINCINNATI,1,67.4,43,44,11.6,2.27,0,2,4.3,61.4,27,0,14,6.9,48,2,16,138,70.1,67.5,67.0,70.3,1,1,51,2,21.4,90.4,6.3,3,1,0,0,2,1,2.0,333,7.6
1,Dorian Thompson-Robinson,83574,QB,UCLA,1,89.5,38,44,2.8,2.69,3,0,0.0,72.7,32,0,14,5.9,51,2,18,324,38.6,58.3,56.9,63.9,0,1,53,1,14.3,96.6,3.9,2,5,0,3,2,2,3.8,298,6.8
1,Gavin Hardison,100827,QB,UTEP,1,77.1,35,43,8.3,2.76,2,1,2.2,60.5,26,0,14,3.7,49,1,16,330,38.9,56.8,59.6,49.8,0,0,52,0,28.6,76.1,8.2,4,1,1,5,0,2,3.8,244,5.7
1,Jake Haener,60596,QB,FRESNO ST,1,90.2,41,43,3.9,2.53,0,0,0.0,83.7,36,0,9,2.7,48,1,20,169,70.1,68.3,70.2,52.9,0,0,50,0,33.3,118.7,6.3,3,2,1,1,2,2,4.0,377,8.8
1,John Paddock,77689,QB,BALL ST,1,70.0,40,43,6.2,2.03,2,2,4.5,62.8,27,0,13,3.6,43,1,13,117,69.7,78.9,78.4,60.0,0,2,44,0,0.0,68.7,0.0,0,0,0,1,1,1,2.3,267,6.2
1,N'Kosi Perry,60446,QB,FAU,1,66.7,39,42,13.3,2.83,0,4,9.1,57.1,24,0,12,7.7,47,2,21,165,39.7,85.0,84.5,64.0,0,0,49,0,16.7,125.4,4.3,2,3,0,3,5,1,2.0,364,8.7
1,Cam Ward,133244,QB,WASH STATE,1,74.4,39,41,6.8,2.73,0,0,0.0,63.4,26,0,13,10.3,46,3,14,341,70.0,72.9,69.7,69.4,0,0,49,0,23.1,102.5,6.5,3,2,0,2,3,0,0.0,228,5.6
1,Spencer Sanders,77660,QB,OKLA STATE,1,75.0,40,41,9.9,2.6,0,2,4.4,68.3,28,0,10,6.7,46,2,19,262,72.7,85.4,83.1,69.1,1,0,50,0,20.0,132.8,4.3,2,3,0,0,4,0,0.0,406,9.9
1,Phil Jurkovec,83533,QB,BOSTON COL,1,65.8,38,41,10.4,2.85,0,1,2.3,56.1,23,0,19,8.0,48,2,13,121,70.8,61.3,60.9,59.7,2,2,51,0,21.1,81.7,8.3,4,3,0,1,3,2,3.9,283,6.9
1,Holton Ahlers,77651,QB,E CAROLINA,1,70.0,40,41,10.0,2.29,1,0,0.0,61.0,25,0,12,10.7,44,3,15,156,70.2,73.7,67.0,76.6,0,2,46,0,0.0,75.8,0.0,0,3,0,0,2,2,4.3,265,6.5
1,JT Daniels,83578,QB,W VIRGINIA,1,71.8,39,40,9.9,2.41,0,2,4.8,57.5,23,0,15,17.9,43,5,11,343,35.0,71.4,71.5,62.8,1,1,45,2,20.0,78.5,7.0,3,0,0,0,2,2,4.4,214,5.4
1,Michael Penix Jr.,82134,QB,WASHINGTON,1,74.4,39,39,9.4,2.41,0,2,4.9,66.7,26,0,5,10.3,41,3,19,340,70.1,88.7,86.8,67.4,0,0,43,0,0.0,128.7,0.0,0,2,0,0,4,0,0.0,345,8.8
1,Spencer Rattler,97408,QB,S CAROLINA,1,70.6,34,37,7.4,2.91,0,1,2.6,62.2,23,0,17,4.2,42,1,11,289,69.7,56.9,51.2,73.7,0,2,44,0,17.6,66.9,7.1,3,1,0,3,1,3,6.8,236,6.4
1,Bo Nix,97790,QB,OREGON,1,76.7,30,37,6.2,2.87,1,0,0.0,56.8,21,0,9,8.7,42,2,10,264,70.4,49.7,46.2,63.9,0,2,42,1,0.0,46.3,0.0,0,5,0,6,0,2,4.8,173,4.7
1,DJ Irons,145585,QB,AKRON,1,66.7,36,37,11.5,3.24,0,2,5.3,59.5,22,0,16,8.3,47,2,14,102,38.3,67.6,68.9,56.9,0,0,48,0,37.5,101.9,12.8,6,4,0,1,2,1,2.1,286,7.7
1,Sean Clifford,51708,QB,PENN STATE,1,70.6,34,37,9.4,2.9,1,2,4.8,54.1,20,0,14,16.7,40,4,14,266,69.8,56.8,54.0,65.7,1,1,45,0,7.1,103.7,2.5,1,2,0,1,4,2,4.4,282,7.6
1,Jeff Sims,122496,QB,GA TECH,1,79.4,34,36,5.7,2.43,1,0,0.0,63.9,23,0,15,14.8,42,4,8,176,41.3,60.6,56.6,64.6,1,1,42,0,13.3,71.9,4.8,2,4,0,0,1,2,4.8,163,4.5
1,Grant Wells,97784,QB,VA TECH,1,64.7,34,36,10.8,2.84,1,1,2.6,58.3,21,0,13,4.5,38,1,12,337,71.1,61.0,56.0,67.5,0,4,40,1,0.0,43.2,0.0,0,2,0,1,1,3,7.5,197,5.5
1,Jack Salopek,130662,QB,W MICHIGAN,1,62.9,35,36,9.3,2.78,0,1,2.7,58.3,21,0,17,4.5,46,1,11,347,37.8,53.8,54.9,57.8,1,0,47,1,41.2,73.0,15.2,7,3,0,0,0,3,6.4,193,5.4
1,Chase Brice,60363,QB,APP STATE,1,77.8,36,36,11.8,2.63,0,5,12.2,69.4,25,0,9,10.7,41,3,17,108,39.6,75.8,78.8,56.2,0,1,47,0,11.1,129.9,2.4,1,4,0,0,6,3,6.4,362,10.1
1,Cole Snyder,97617,QB,BUFFALO,1,55.9,34,36,8.1,2.45,1,2,4.9,52.8,19,0,14,0.0,42,0,7,126,49.6,65.5,58.4,75.0,0,0,47,0,28.6,64.7,9.5,4,2,0,1,0,2,4.3,161,4.5
1,Drake Maye,143969,QB,N CAROLINA,1,78.8,33,36,10.5,2.72,0,3,8.3,66.7,24,0,19,7.7,43,2,20,245,41.4,84.7,82.7,68.8,0,0,44,0,15.8,135.4,7.0,3,4,0,3,4,0,0.0,352,9.8
1,Jayden de Laura,131928,QB,ARIZONA,1,72.7,33,35,9.7,2.5,0,3,8.6,62.9,22,0,13,8.3,36,2,16,109,68.6,62.9,63.6,,0,1,36,1,7.7,116.2,2.8,1,0,0,2,4,2,5.6,299,8.5
1,Hayden Wolff,98362,QB,DOMINION,1,51.5,33,35,10.6,2.6,2,1,2.6,40.0,14,0,20,17.6,38,3,5,263,31.8,38.4,32.5,71.7,0,0,41,0,5.0,55.1,2.6,1,2,0,0,0,3,7.3,165,4.7
1,Jack Plummer,83543,QB,CAL,1,75.8,33,35,9.3,2.6,1,1,2.8,65.7,23,0,13,8.0,38,2,17,130,68.9,56.6,53.8,64.3,0,1,39,0,15.4,105.4,5.3,2,1,0,1,3,1,2.6,268,7.7
1,Tommy DeVito,60545,QB,ILLINOIS,1,81.3,32,35,8.0,2.25,0,0,0.0,60.0,21,0,7,19.2,42,5,15,187,70.9,75.6,71.7,70.2,1,1,44,0,42.9,86.8,7.1,3,3,0,2,2,1,2.3,232,6.6
1,Matthew Downing,82120,QB,LA TECH,1,71.0,31,35,6.1,2.44,0,0,0.0,54.3,19,0,10,13.6,38,3,8,208,69.4,61.4,59.8,62.6,0,3,39,1,20.0,43.0,5.3,2,1,0,4,1,2,5.1,184,5.3
1,Jayden Daniels,97993,QB,LSU,1,84.8,33,35,5.8,2.95,0,0,0.0,71.4,25,0,14,10.7,47,3,20,211,71.5,80.1,63.8,87.3,0,0,50,0,28.6,105.5,8.5,4,8,1,1,2,0,0.0,209,6.0
1,Kurtis Rourke,97998,QB,OHIO,1,82.4,34,34,9.1,2.86,0,2,5.4,79.4,27,0,10,3.6,39,1,18,259,72.9,87.4,85.7,69.0,0,0,42,0,30.0,148.2,7.7,3,2,0,0,4,0,0.0,345,10.1
1,Matt McDonald,60350,QB,BOWL GREEN,1,66.7,27,34,6.8,2.58,4,0,0.0,50.0,17,0,11,5.6,36,1,5,122,69.8,61.7,61.5,59.1,2,0,39,0,18.2,68.9,5.6,2,0,0,1,1,1,2.6,125,3.7
1,Taulia Tagovailoa,97271,QB,MARYLAND,1,79.4,34,34,6.1,2.56,0,2,5.6,70.6,24,0,3,11.1,37,3,12,215,69.4,71.6,69.9,63.9,0,1,39,0,66.7,84.2,5.4,2,1,0,0,0,2,5.1,290,8.5
1,Jordan Travis,77615,QB,FLORIDA ST,1,66.7,33,33,14.0,2.97,0,3,8.8,60.6,20,0,15,9.1,35,2,13,167,71.3,84.3,85.9,60.5,0,0,36,0,13.3,105.6,5.7,2,0,0,0,2,0,0.0,260,7.9
1,Brennan Armstrong,77696,QB,VIRGINIA,1,75.0,32,33,9.3,2.86,0,2,5.7,63.6,21,0,15,12.5,39,3,16,335,70.7,75.1,70.5,69.8,0,1,41,0,0.0,93.8,0.0,0,6,0,1,2,1,2.4,246,7.5
1,C.J. Stroud,129759,QB,OHIO STATE,1,72.7,33,33,9.7,2.81,0,2,5.7,69.7,23,0,7,4.2,35,1,9,260,71.0,83.9,82.4,65.3,0,0,37,0,14.3,108.0,2.9,1,0,0,0,2,1,2.7,219,6.6
1,Devin Leary,77628,QB,NC STATE,1,63.3,30,33,10.4,2.57,0,2,5.9,51.5,17,0,6,10.5,35,2,11,248,29.9,59.1,59.6,55.6,3,1,36,1,16.7,69.1,2.9,1,1,0,0,1,2,5.6,211,6.4
1,DJ Uiagalelei,122162,QB,CLEMSON,1,79.3,29,33,6.4,2.37,0,2,5.9,57.6,19,0,10,17.4,36,4,10,140,40.8,64.5,75.9,47.1,0,0,37,2,20.0,86.7,5.6,2,0,0,4,1,0,0.0,210,6.4
1,Brayden Schager,146078,QB,HAWAII,1,87.1,31,33,6.8,2.8,0,2,5.9,66.7,22,0,10,18.5,35,5,12,180,69.2,76.8,74.2,65.6,0,4,36,0,0.0,47.1,0.0,0,1,0,2,0,2,5.6,230,7.0
1,Todd Centeio,60552,QB,JAMES MAD,1,79.3,29,33,11.9,2.4,2,3,9.1,63.6,21,1,16,8.7,38,2,17,197,72.5,92.6,91.4,77.6,2,0,38,1,12.5,130.3,5.3,2,3,0,0,6,0,0.0,282,8.5
1,Clayton Tune,77652,QB,HOUSTON,1,86.2,29,32,6.9,3.37,1,0,0.0,68.8,22,0,12,12.0,40,3,12,182,41.4,77.4,70.4,73.7,0,0,44,0,41.7,117.4,12.5,5,3,0,2,3,1,2.3,206,6.4
1,Chase Cunningham,78533,QB,MIDDLE TN,1,79.3,29,32,8.9,2.37,1,2,5.7,56.3,18,0,14,21.7,37,5,7,224,70.0,61.1,59.4,62.5,0,0,41,0,28.6,73.7,10.8,4,1,0,2,1,1,2.5,110,3.4
1,Will Levis,83542,QB,KENTUCKY,1,86.2,29,32,8.1,2.67,0,1,2.9,65.6,21,0,14,16.0,38,4,16,202,69.5,64.3,65.2,56.1,0,1,41,0,28.6,114.5,10.5,4,2,0,3,3,2,4.9,303,9.5
1,Jaren Hall,82094,QB,BYU,1,86.7,30,32,5.9,2.37,1,1,3.1,78.1,25,0,7,3.8,33,1,15,128,34.3,73.9,71.0,67.1,0,1,33,0,14.3,108.5,3.0,1,0,0,1,2,2,6.1,261,8.2
1,Grayson James,145214,QB,FIU,1,63.3,30,31,8.0,2.28,0,1,2.8,51.6,16,0,8,15.8,31,3,12,166,69.2,78.5,78.4,59.9,0,0,36,0,0.0,112.5,0.0,0,0,0,1,4,2,5.6,207,6.7
1,Austin Reed,111760,QB,W KENTUCKY,1,74.2,31,31,10.2,2.85,0,2,5.6,71.0,22,0,6,4.3,35,1,14,346,71.1,76.8,78.0,64.6,0,1,40,1,0.0,116.5,0.0,0,4,0,0,3,2,5.0,271,8.7
1,Cameron Rising,77663,QB,UTAH,1,70.0,30,31,5.9,2.54,0,1,3.2,67.7,21,0,10,0.0,35,0,14,328,70.5,64.0,55.2,73.8,0,1,35,1,0.0,83.8,0.0,0,3,0,1,1,2,5.7,208,6.7
1,Haynes King,124329,QB,TEXAS A&M,1,71.0,31,31,13.0,2.66,0,2,6.3,64.5,20,0,10,9.1,33,2,14,312,70.4,62.0,57.6,67.3,0,2,34,0,0.0,110.1,0.0,0,2,0,0,3,2,5.9,364,11.7
1,Stetson Bennett,60387,QB,GEORGIA,1,92.9,28,31,5.6,2.59,1,0,0.0,80.6,25,0,5,3.8,31,1,17,173,69.4,90.3,88.8,67.8,0,0,32,0,0.0,137.6,0.0,0,0,0,2,2,0,0.0,368,11.9
1,John Rhys Plumlee,97602,QB,UCF,1,80.6,31,31,10.4,2.94,0,3,8.8,64.5,20,0,8,20.0,36,5,14,323,44.6,91.7,87.9,81.7,0,0,39,0,37.5,135.3,8.3,3,2,0,0,4,1,2.6,297,9.6
1,Hunter Dekkers,122511,QB,IOWA STATE,1,90.0,30,31,6.6,2.63,0,3,9.1,80.6,25,0,6,7.4,33,2,14,193,69.6,84.3,84.7,61.2,0,1,35,0,0.0,132.2,0.0,0,2,0,1,4,1,2.9,293,9.5
1,Tanner Mordecai,77656,QB,SMU,1,71.0,31,31,10.1,1.98,0,3,9.4,71.0,22,0,8,0.0,33,0,15,287,69.1,87.8,88.8,57.5,0,0,34,0,12.5,152.9,3.0,1,0,0,0,4,0,0.0,427,13.8
1,Mike Wright,124366,QB,VANDERBILT,1,71.4,28,30,9.0,2.79,0,3,10.0,60.0,18,0,5,10.0,34,2,12,333,71.2,85.5,82.9,69.8,0,0,34,2,0.0,125.7,0.0,0,4,0,2,4,0,0.0,245,8.2
1,Seth Henigan,144267,QB,MEMPHIS,1,80.0,30,30,6.1,2.58,0,0,0.0,63.3,19,0,8,20.8,34,5,5,218,69.7,72.7,77.4,50.5,0,0,37,0,12.5,88.9,2.9,1,2,0,0,1,0,0.0,165,5.5
1,Chevan Cordeiro,75886,QB,S JOSE ST,1,55.2,29,30,11.2,2.68,0,3,8.8,50.0,15,0,15,6.3,44,1,12,285,69.6,64.4,60.0,68.5,0,0,49,0,46.7,88.1,15.9,7,7,0,1,1,0,0.0,239,8.0
1,Riley Leonard,143862,QB,DUKE,1,82.8,29,30,7.2,2.84,0,1,3.1,80.0,24,0,7,0.0,37,0,16,154,70.7,67.1,62.9,66.7,0,0,39,0,14.3,134.4,2.7,1,6,0,1,2,0,0.0,328,10.9
1,Taylor Powell,60459,QB,E MICHIGAN,1,80.0,30,30,10.5,2.65,0,4,12.5,70.0,21,0,11,12.5,36,3,12,160,71.0,71.4,72.2,60.0,0,1,38,0,18.2,117.5,5.6,2,4,0,0,3,2,5.3,271,9.0
1,Andrew Peasley,83581,QB,WYOMING,1,75.0,28,30,8.6,2.93,0,2,6.5,66.7,20,0,9,4.8,33,1,10,351,72.0,59.8,64.0,53.1,1,0,34,0,0.0,115.4,0.0,0,3,0,1,2,0,0.0,256,8.5
1,Gerry Bohanon,77636,QB,USF,1,69.0,29,30,7.2,2.29,1,2,6.5,56.7,17,0,5,15.0,31,3,6,327,69.9,74.1,71.0,67.4,0,1,32,0,20.0,59.3,3.2,1,0,0,0,0,1,3.1,172,5.7
1,Austin Aune,83528,QB,N TEXAS,1,57.7,26,29,11.9,2.86,1,1,3.2,48.3,14,0,7,6.7,30,1,8,251,68.4,52.9,54.5,57.8,0,2,32,1,0.0,41.3,0.0,0,1,0,2,0,3,9.4,193,6.7
1,Dequan Finn,97804,QB,TOLEDO,1,79.3,29,29,10.4,3.32,0,1,3.3,75.9,22,0,11,4.3,37,1,11,316,35.2,69.6,68.4,63.0,0,1,38,0,9.1,104.4,2.7,1,7,0,0,2,3,7.9,212,7.3
1,Darren Grainger,78496,QB,GA STATE,1,32.0,25,29,14.4,2.93,2,0,0.0,24.1,7,0,10,12.5,30,1,5,175,72.7,48.6,37.7,70.9,1,1,33,0,0.0,40.2,0.0,0,1,0,1,1,1,3.0,111,3.8
1,Mitch Griffis,123386,QB,WAKE,1,81.5,27,29,10.8,2.78,2,3,10.0,72.4,21,0,5,4.5,32,1,15,339,29.9,86.2,90.7,49.0,0,0,34,0,40.0,138.3,6.3,2,1,0,0,3,0,0.0,288,9.9
